transaction_id,date,company,customer_id,volume_kg,price_per_kg,cost_per_kg,product,region
16335,2024-12-06,KMD,1618,1675,1.03,0.72,Dairy,West
16336,2024-09-15,KMD,1953,782,0.99,0.69,Dairy,West
16337,2024-11-30,KMD,1194,728,1.1,0.69,Dairy,South
16338,2024-03-25,KMD,1533,1819,1.12,0.65,Dairy,East
16339,2024-01-10,KMD,1697,692,1.12,0.56,Dairy,South
16340,2024-10-15,KMD,1879,486,1.1,0.61,Dairy,South
16341,2024-10-28,KMD,1084,1706,1.22,0.61,Dairy,West
16342,2024-02-28,KMD,1591,751,1.04,0.7,Dairy,West
16343,2024-11-03,KMD,1840,2340,1.29,0.74,Dairy,South
16344,2024-09-18,KMD,1076,200,0.93,0.65,Dairy,East
16345,2024-10-11,KMD,1329,1193,1.03,0.66,Dairy,South
16346,2024-04-28,KMD,1382,1297,0.98,0.62,Dairy,North
16347,2024-06-16,KMD,1432,2591,1.12,0.64,Dairy,South
16348,2024-12-18,KMD,1376,532,1.14,0.63,Dairy,North
16349,2024-07-07,KMD,1340,1338,1.28,0.74,Dairy,East
16350,2024-09-07,KMD,1176,636,1.12,0.73,Dairy,South
16351,2024-11-19,KMD,1425,700,1.18,0.58,Dairy,North
16352,2024-08-16,KMD,1423,1766,0.99,0.66,Dairy,East
16353,2024-07-08,KMD,1966,2855,0.96,0.64,Dairy,East
16354,2024-11-11,KMD,1173,418,1.23,0.46,Dairy,West
16355,2024-05-03,KMD,1405,2372,1.19,0.72,Dairy,East
16356,2024-03-24,KMD,1081,2535,1.12,0.77,Dairy,North
16357,2024-10-23,KMD,1020,945,1.01,0.7,Dairy,East
16358,2024-08-02,KMD,1690,1962,1.34,0.63,Dairy,West
16359,2024-08-24,KMD,1397,1627,1.18,0.71,Dairy,West
16360,2024-04-22,KMD,1329,170,1.03,0.67,Dairy,South
16361,2024-08-04,KMD,1224,1252,1.11,0.75,Dairy,East
16362,2024-11-16,KMD,1776,543,0.95,0.67,Dairy,North
16363,2024-09-02,KMD,1401,698,1.11,0.65,Dairy,North
16364,2024-11-30,KMD,1780,486,1.05,0.65,Dairy,South
16365,2024-11-14,KMD,1762,2165,1.34,0.64,Dairy,South
16366,2024-02-06,KMD,1784,1678,1.18,0.68,Dairy,West
16367,2024-03-04,KMD,1893,1199,0.85,0.72,Dairy,West
16368,2024-08-06,KMD,1854,1969,1.28,0.6,Dairy,South
16369,2024-12-07,KMD,1920,652,1.14,0.69,Dairy,South
16370,2024-02-03,KMD,1437,2111,1.25,0.8,Dairy,North
16371,2024-02-08,KMD,1271,1488,1.13,0.6,Dairy,North
16372,2024-03-07,KMD,1279,379,1.12,0.7,Dairy,North
16373,2024-07-27,KMD,1222,870,1.02,0.64,Dairy,South
16374,2024-11-13,KMD,1586,1566,1.17,0.58,Dairy,East
16375,2024-12-09,KMD,1662,1053,1.21,0.56,Dairy,North
16376,2024-05-31,KMD,1936,428,0.92,0.69,Dairy,West
16377,2024-12-30,KMD,1870,1659,1.02,0.59,Dairy,East
16378,2024-07-17,KMD,1508,2655,0.98,0.69,Dairy,South
16379,2024-03-29,KMD,1341,2597,1.28,0.66,Dairy,East
16380,2024-09-04,KMD,1928,2986,1.21,0.75,Dairy,North
16381,2024-11-18,KMD,1616,2540,1.06,0.6,Dairy,West
16382,2024-03-19,KMD,1041,208,1.21,0.6,Dairy,West
16383,2024-10-11,KMD,1175,458,0.96,0.71,Dairy,South
16384,2024-11-25,KMD,1244,1055,1.13,0.64,Dairy,South
16385,2024-02-01,KMD,1252,417,1.19,0.7,Dairy,East
16386,2024-03-27,KMD,1273,440,1.05,0.72,Dairy,South
16387,2024-02-08,KMD,1958,1440,1.1,0.73,Dairy,East
16388,2024-04-10,KMD,1333,448,1.15,0.59,Dairy,East
16389,2024-08-31,KMD,1603,2174,1.22,0.63,Dairy,West
16390,2024-08-19,KMD,1010,737,0.95,0.56,Dairy,South
16391,2024-03-08,KMD,1151,500,1.08,0.71,Dairy,North
16392,2024-07-10,KMD,1188,2463,1.01,0.64,Dairy,West
16393,2024-01-28,KMD,1959,1682,1.15,0.53,Dairy,North
16394,2024-09-26,KMD,1675,467,1.07,0.71,Dairy,South
16395,2024-08-13,KMD,1637,2490,1.18,0.7,Dairy,South
16396,2024-03-17,KMD,1210,2840,0.97,0.6,Dairy,South
16397,2024-08-10,KMD,1972,1488,1.05,0.64,Dairy,North
16398,2024-06-15,KMD,1096,1003,1.3,0.68,Dairy,East
16399,2024-10-10,KMD,1820,1196,1.08,0.7,Dairy,East
16400,2024-07-10,KMD,1338,285,1.21,0.62,Dairy,South
16401,2024-03-29,KMD,1046,2983,0.99,0.7,Dairy,East
16402,2024-02-01,KMD,1819,2466,0.95,0.64,Dairy,North
16403,2024-05-16,KMD,1735,693,1.24,0.67,Dairy,West
16404,2024-06-04,KMD,1974,1665,1.18,0.67,Dairy,South
16405,2024-09-06,KMD,1056,892,1.06,0.56,Dairy,East
16406,2024-04-04,KMD,1074,2500,1.26,0.61,Dairy,South
16407,2024-01-17,KMD,1253,454,1.04,0.59,Dairy,West
16408,2024-04-26,KMD,1662,205,1.01,0.61,Dairy,South
16409,2024-11-28,KMD,1570,517,1.1,0.67,Dairy,North
16410,2024-11-06,KMD,1836,741,1.07,0.61,Dairy,North
16411,2024-01-10,KMD,1951,2352,0.98,0.67,Dairy,South
16412,2024-03-20,KMD,1597,664,1.09,0.59,Dairy,West
16413,2024-05-13,KMD,1169,1402,1.13,0.63,Dairy,South
16414,2024-07-21,KMD,1145,2336,1.18,0.72,Dairy,North
16415,2024-04-25,KMD,1838,1850,1.37,0.61,Dairy,South
16416,2024-08-07,KMD,1032,2690,1.22,0.69,Dairy,North
16417,2024-09-09,KMD,1514,357,0.99,0.58,Dairy,West
16418,2024-06-17,KMD,1795,2600,1.37,0.69,Dairy,South
16419,2024-11-30,KMD,1256,1695,1.11,0.61,Dairy,South
16420,2024-11-11,KMD,1125,2225,1.13,0.61,Dairy,South
16421,2024-07-23,KMD,1958,1146,1.03,0.7,Dairy,North
16422,2024-10-24,KMD,1112,2650,1.1,0.53,Dairy,East
16423,2024-09-04,KMD,1814,2332,1.1,0.64,Dairy,West
16424,2024-12-30,KMD,1804,2694,1.17,0.7,Dairy,South
16425,2024-03-11,KMD,1341,1740,1.19,0.56,Dairy,West
16426,2024-06-04,KMD,1047,1811,1.06,0.64,Dairy,North
16427,2024-04-11,KMD,1363,148,1.22,0.59,Dairy,East
16428,2024-01-13,KMD,1786,267,1.05,0.62,Dairy,North
16429,2024-09-27,KMD,1397,1953,1.21,0.66,Dairy,West
16430,2024-10-18,KMD,1194,2168,1.03,0.67,Dairy,East
16431,2024-08-07,KMD,1850,491,0.99,0.67,Dairy,West
16432,2024-01-15,KMD,1736,1228,1.07,0.71,Dairy,East
16433,2024-08-25,KMD,1724,1756,1.08,0.64,Dairy,East
16434,2024-04-26,KMD,1320,1827,1.0,0.62,Dairy,East
16435,2024-11-26,KMD,1793,1549,1.06,0.67,Dairy,East
16436,2024-02-25,KMD,1137,328,1.05,0.7,Dairy,West
16437,2024-12-16,KMD,1354,2131,1.1,0.61,Dairy,East
16438,2024-05-11,KMD,1844,451,1.15,0.66,Dairy,South
16439,2024-08-13,KMD,1069,2372,1.09,0.67,Dairy,East
16440,2024-11-03,KMD,1810,333,1.01,0.65,Dairy,West
16441,2024-08-09,KMD,1581,365,1.06,0.67,Dairy,West
16442,2024-06-21,KMD,1482,957,1.2,0.68,Dairy,South
16443,2024-12-05,KMD,1719,2461,1.03,0.66,Dairy,South
16444,2024-10-11,KMD,1711,598,1.0,0.65,Dairy,West
16445,2024-11-04,KMD,1058,976,0.95,0.64,Dairy,North
16446,2024-06-05,KMD,1770,2358,1.03,0.7,Dairy,North
16447,2024-05-30,KMD,1388,198,1.18,0.67,Dairy,South
16448,2024-07-03,KMD,1852,1744,1.03,0.71,Dairy,South
16449,2024-06-26,KMD,1350,1511,1.1,0.66,Dairy,East
16450,2024-01-21,KMD,1845,2492,1.05,0.68,Dairy,North
16451,2024-04-21,KMD,1868,623,1.05,0.68,Dairy,North
16452,2024-06-19,KMD,1338,2265,1.23,0.62,Dairy,West
16453,2024-05-17,KMD,1676,2747,1.09,0.53,Dairy,South
16454,2024-08-20,KMD,1756,955,0.97,0.57,Dairy,West
16455,2024-11-27,KMD,1595,2356,0.95,0.69,Dairy,East
16456,2024-01-30,KMD,1435,1532,0.99,0.68,Dairy,North
16457,2024-11-02,KMD,1449,580,0.98,0.65,Dairy,West
16458,2024-06-09,KMD,1376,1765,1.19,0.66,Dairy,South
16459,2024-03-18,KMD,1958,428,1.08,0.62,Dairy,South
16460,2024-10-04,KMD,1390,2077,1.11,0.61,Dairy,West
16461,2024-11-15,KMD,1480,516,1.07,0.64,Dairy,West
16462,2024-01-21,KMD,1820,2401,1.08,0.69,Dairy,East
16463,2024-12-28,KMD,1113,1044,1.19,0.7,Dairy,North
16464,2024-05-22,KMD,1745,2152,1.2,0.67,Dairy,North
16465,2024-02-05,KMD,1773,2450,1.28,0.65,Dairy,North
16466,2024-10-29,KMD,1902,1079,1.01,0.65,Dairy,West
16467,2024-08-01,KMD,1171,1756,1.06,0.63,Dairy,West
16468,2024-02-01,KMD,1017,2754,1.12,0.55,Dairy,North
16469,2024-07-04,KMD,1234,1551,1.26,0.69,Dairy,North
16470,2024-06-22,KMD,1309,2883,1.03,0.68,Dairy,South
16471,2024-02-23,KMD,1894,1350,1.19,0.66,Dairy,West
16472,2024-06-09,KMD,1668,1777,1.04,0.68,Dairy,East
16473,2024-09-06,KMD,1722,1686,1.2,0.74,Dairy,East
16474,2024-09-07,KMD,1280,489,1.11,0.62,Dairy,East
16475,2024-10-05,KMD,1830,949,1.0,0.67,Dairy,West
16476,2024-06-19,KMD,1195,918,1.09,0.59,Dairy,West
16477,2024-07-01,KMD,1114,111,1.16,0.74,Dairy,West
16478,2024-01-02,KMD,1396,2484,0.81,0.65,Dairy,East
16479,2024-07-12,KMD,1671,2754,1.19,0.55,Dairy,South
16480,2024-06-14,KMD,1666,2276,0.95,0.63,Dairy,West
16481,2024-09-03,KMD,1562,110,1.08,0.71,Dairy,East
16482,2024-08-31,KMD,1417,589,1.09,0.69,Dairy,West
16483,2024-04-19,KMD,1283,2419,0.83,0.73,Dairy,South
16484,2024-11-18,KMD,1584,2156,1.04,0.64,Dairy,East
16485,2024-03-11,KMD,1327,1246,1.14,0.69,Dairy,North
16486,2024-06-12,KMD,1340,2923,1.29,0.67,Dairy,North
16487,2024-10-11,KMD,1621,2428,1.18,0.67,Dairy,South
16488,2024-04-22,KMD,1797,2605,1.19,0.6,Dairy,East
16489,2024-08-15,KMD,1220,2598,0.88,0.5,Dairy,South
16490,2024-10-27,KMD,1008,2938,1.07,0.65,Dairy,South
16491,2024-01-16,KMD,1908,911,1.28,0.55,Dairy,West
16492,2024-01-31,KMD,1081,155,1.2,0.68,Dairy,West
16493,2024-06-10,KMD,1831,807,1.05,0.63,Dairy,West
16494,2024-11-01,KMD,1293,2526,1.11,0.61,Dairy,North
16495,2024-07-11,KMD,1374,1109,1.2,0.61,Dairy,South
16496,2024-07-28,KMD,1533,122,1.2,0.65,Dairy,East
16497,2024-08-19,KMD,1414,871,1.09,0.7,Dairy,East
16498,2024-07-02,KMD,1098,330,1.08,0.64,Dairy,South
16499,2024-01-15,KMD,1681,309,1.14,0.61,Dairy,South
16500,2024-10-31,KMD,1701,1285,1.2,0.61,Dairy,East
16501,2024-07-27,KMD,1617,1500,1.06,0.73,Dairy,East
16502,2024-06-20,KMD,1831,1293,0.92,0.65,Dairy,North
16503,2024-09-22,KMD,1969,998,1.09,0.51,Dairy,East
16504,2024-01-20,KMD,1776,1597,0.97,0.63,Dairy,East
16505,2024-03-10,KMD,1381,1350,1.29,0.58,Dairy,North
16506,2024-01-08,KMD,1862,972,1.0,0.62,Dairy,North
16507,2024-02-03,KMD,1939,2510,1.09,0.59,Dairy,North
16508,2024-08-11,KMD,1503,1678,1.03,0.75,Dairy,South
16509,2024-06-27,KMD,1446,574,1.05,0.67,Dairy,West
16510,2024-09-02,KMD,1679,294,1.18,0.7,Dairy,South
16511,2024-09-16,KMD,1343,1135,1.21,0.74,Dairy,West
16512,2024-04-17,KMD,1424,2106,1.17,0.66,Dairy,South
16513,2024-08-29,KMD,1624,2931,1.2,0.78,Dairy,North
16514,2024-01-24,KMD,1839,628,1.05,0.57,Dairy,West
16515,2024-08-03,KMD,1305,370,0.99,0.72,Dairy,East
16516,2024-02-24,KMD,1147,2685,1.03,0.66,Dairy,North
16517,2024-01-26,KMD,1848,1680,1.14,0.69,Dairy,East
16518,2024-10-07,KMD,1731,2021,1.22,0.64,Dairy,East
16519,2024-10-18,KMD,1453,2804,0.98,0.68,Dairy,South
16520,2024-11-22,KMD,1937,2212,1.06,0.67,Dairy,East
16521,2024-07-04,KMD,1032,1921,1.07,0.65,Dairy,North
16522,2024-01-12,KMD,1731,589,1.02,0.66,Dairy,East
16523,2024-05-08,KMD,1500,461,1.16,0.74,Dairy,North
16524,2024-07-26,KMD,1318,2719,1.2,0.61,Dairy,North
16525,2024-05-12,KMD,1696,1094,1.35,0.73,Dairy,North
16526,2024-12-04,KMD,1192,868,1.3,0.61,Dairy,North
16527,2024-07-14,KMD,1872,1142,1.18,0.68,Dairy,North
16528,2024-09-18,KMD,1179,644,1.05,0.65,Dairy,West
16529,2024-10-08,KMD,1866,1078,1.17,0.68,Dairy,West
16530,2024-04-12,KMD,1983,1031,0.9,0.67,Dairy,East
16531,2024-04-29,KMD,1517,190,1.17,0.68,Dairy,West
16532,2024-07-01,KMD,1390,2110,1.14,0.68,Dairy,South
16533,2024-01-09,KMD,1520,337,1.11,0.66,Dairy,East
16534,2024-02-14,KMD,1356,2609,1.02,0.71,Dairy,West
16535,2024-08-31,KMD,1572,1350,1.18,0.68,Dairy,South
16536,2024-09-26,KMD,1463,950,1.0,0.74,Dairy,East
16537,2024-04-21,KMD,1929,876,1.21,0.64,Dairy,South
16538,2024-02-24,KMD,1674,2717,1.16,0.61,Dairy,South
16539,2024-01-15,KMD,1098,2759,1.14,0.67,Dairy,West
16540,2024-02-06,KMD,1147,733,1.0,0.58,Dairy,South
16541,2024-06-26,KMD,1569,1324,1.03,0.7,Dairy,South
16542,2024-05-06,KMD,1726,1348,0.95,0.63,Dairy,North
16543,2024-04-26,KMD,1315,1082,1.18,0.7,Dairy,East
16544,2024-12-05,KMD,1181,2610,1.1,0.67,Dairy,East
16545,2024-03-12,KMD,1546,762,1.05,0.65,Dairy,South
16546,2024-12-17,KMD,1302,1089,1.09,0.67,Dairy,East
16547,2024-04-20,KMD,1557,1716,1.2,0.58,Dairy,South
16548,2024-05-28,KMD,1598,2578,0.99,0.63,Dairy,South
16549,2024-07-03,KMD,1003,524,1.06,0.69,Dairy,South
16550,2024-04-14,KMD,1777,1530,0.94,0.58,Dairy,West
16551,2024-05-26,KMD,1106,1735,0.99,0.68,Dairy,East
16552,2024-08-08,KMD,1074,204,1.07,0.69,Dairy,South
16553,2024-11-09,KMD,1039,2399,1.21,0.62,Dairy,East
16554,2024-12-16,KMD,1638,2792,1.16,0.72,Dairy,West
16555,2024-01-06,KMD,1694,1222,1.2,0.69,Dairy,South
16556,2024-09-16,KMD,1118,277,1.17,0.72,Dairy,West
16557,2024-10-25,KMD,1072,1388,1.0,0.67,Dairy,North
16558,2024-12-14,KMD,1551,1255,1.27,0.63,Dairy,East
16559,2024-02-11,KMD,1203,1322,1.17,0.71,Dairy,South
16560,2024-09-15,KMD,1976,819,1.28,0.65,Dairy,North
16561,2024-09-27,KMD,1095,508,1.27,0.7,Dairy,West
16562,2024-02-16,KMD,1278,2409,1.09,0.63,Dairy,South
16563,2024-03-25,KMD,1142,2889,1.05,0.62,Dairy,East
16564,2024-06-22,KMD,1114,753,0.88,0.61,Dairy,East
16565,2024-02-27,KMD,1475,2722,1.12,0.72,Dairy,East
16566,2024-07-17,KMD,1883,2265,1.1,0.68,Dairy,East
16567,2024-07-27,KMD,1997,407,1.04,0.58,Dairy,West
16568,2024-09-04,KMD,1132,589,1.05,0.63,Dairy,West
16569,2024-07-29,KMD,1167,1444,1.15,0.66,Dairy,East
16570,2024-02-08,KMD,1913,2904,0.91,0.73,Dairy,South
16571,2024-09-08,KMD,1244,2795,1.23,0.64,Dairy,East
16572,2024-05-10,KMD,1276,707,1.19,0.7,Dairy,East
16573,2024-10-17,KMD,1974,2884,1.06,0.73,Dairy,East
16574,2024-09-06,KMD,1258,1649,1.09,0.59,Dairy,South
16575,2024-02-21,KMD,1045,123,1.13,0.65,Dairy,East
16576,2024-01-14,KMD,1345,1315,1.18,0.62,Dairy,West
16577,2024-06-04,KMD,1846,852,1.3,0.72,Dairy,North
16578,2024-01-30,KMD,1894,448,1.05,0.68,Dairy,North
16579,2024-03-30,KMD,1236,124,1.24,0.63,Dairy,West
16580,2024-06-15,KMD,1052,1114,1.08,0.6,Dairy,West
16581,2024-12-16,KMD,1147,698,1.06,0.62,Dairy,South
16582,2024-03-09,KMD,1698,1868,1.07,0.6,Dairy,North
16583,2024-06-11,KMD,1532,900,1.21,0.62,Dairy,West
16584,2024-08-29,KMD,1089,1058,1.04,0.62,Dairy,West
16585,2024-02-21,KMD,1232,1691,1.11,0.68,Dairy,East
16586,2024-05-21,KMD,1726,1151,1.05,0.61,Dairy,West
16587,2024-03-03,KMD,1880,2688,1.06,0.68,Dairy,East
16588,2024-10-18,KMD,1050,2638,1.24,0.62,Dairy,East
16589,2024-03-31,KMD,1664,2635,1.1,0.59,Dairy,West
16590,2024-05-31,KMD,1835,890,1.03,0.64,Dairy,South
16591,2024-06-05,KMD,1627,271,1.06,0.62,Dairy,East
16592,2024-11-04,KMD,1393,2185,1.13,0.59,Dairy,West
16593,2024-12-30,KMD,1213,398,1.09,0.62,Dairy,South
16594,2024-05-29,KMD,1450,747,1.1,0.73,Dairy,East
16595,2024-11-23,KMD,1338,847,1.07,0.63,Dairy,South
16596,2024-09-27,KMD,1350,1880,1.2,0.66,Dairy,North
16597,2024-03-09,KMD,1648,1575,1.16,0.62,Dairy,North
16598,2024-04-25,KMD,1284,1592,1.08,0.69,Dairy,North
16599,2024-07-10,KMD,1932,1208,1.11,0.58,Dairy,East
16600,2024-01-04,KMD,1877,1025,1.02,0.71,Dairy,North
16601,2024-03-15,KMD,1582,2160,1.09,0.7,Dairy,East
16602,2024-10-24,KMD,1244,2406,1.03,0.64,Dairy,East
16603,2024-08-28,KMD,1549,1079,1.12,0.73,Dairy,East
16604,2024-01-30,KMD,1727,1223,1.09,0.69,Dairy,East
16605,2024-05-22,KMD,1638,715,1.08,0.77,Dairy,South
16606,2024-11-21,KMD,1583,1384,1.11,0.69,Dairy,East
16607,2024-07-01,KMD,1225,2425,1.13,0.6,Dairy,West
16608,2024-01-16,KMD,1826,1053,1.21,0.62,Dairy,South
16609,2024-04-20,KMD,1440,2955,1.18,0.7,Dairy,West
16610,2024-12-25,KMD,1473,1723,1.2,0.58,Dairy,West
16611,2024-07-19,KMD,1443,1640,1.06,0.65,Dairy,East
16612,2024-04-16,KMD,1795,2803,1.13,0.5,Dairy,West
16613,2024-06-10,KMD,1411,1240,1.27,0.7,Dairy,North
16614,2024-10-09,KMD,1813,2930,1.09,0.64,Dairy,North
16615,2024-09-25,KMD,1245,598,1.11,0.63,Dairy,West
16616,2024-06-03,KMD,1582,2352,1.11,0.65,Dairy,North
16617,2024-03-13,KMD,1706,686,1.09,0.61,Dairy,East
16618,2024-07-15,KMD,1499,1203,1.23,0.6,Dairy,South
16619,2024-08-30,KMD,1981,1852,1.06,0.65,Dairy,South
16620,2024-03-26,KMD,1950,713,1.21,0.63,Dairy,South
16621,2024-10-13,KMD,1549,743,1.18,0.6,Dairy,North
16622,2024-09-15,KMD,1116,2968,1.09,0.75,Dairy,East
16623,2024-10-12,KMD,1749,157,1.06,0.65,Dairy,North
16624,2024-05-28,KMD,1363,1235,1.1,0.63,Dairy,South
16625,2024-12-20,KMD,1913,696,1.22,0.65,Dairy,West
16626,2024-07-08,KMD,1203,1949,1.21,0.65,Dairy,East
16627,2024-08-04,KMD,1350,2462,1.18,0.64,Dairy,East
16628,2024-12-20,KMD,1318,261,1.09,0.58,Dairy,East
16629,2024-03-26,KMD,1358,1921,1.1,0.72,Dairy,North
16630,2024-08-03,KMD,1516,2073,1.16,0.61,Dairy,South
16631,2024-11-15,KMD,1939,423,1.08,0.73,Dairy,South
16632,2024-04-27,KMD,1488,2865,1.18,0.59,Dairy,North
16633,2024-03-27,KMD,1668,2727,1.12,0.7,Dairy,East
16634,2024-02-09,KMD,1106,998,1.2,0.7,Dairy,East
16635,2024-06-09,KMD,1739,859,0.96,0.65,Dairy,South
16636,2024-07-09,KMD,1653,601,1.04,0.56,Dairy,North
16637,2024-01-25,KMD,1825,156,1.07,0.66,Dairy,North
16638,2024-05-31,KMD,1171,1288,1.14,0.72,Dairy,West
16639,2024-04-04,KMD,1657,2444,1.06,0.58,Dairy,West
16640,2024-02-15,KMD,1518,1127,1.32,0.63,Dairy,West
16641,2024-05-17,KMD,1854,2557,0.98,0.6,Dairy,East
16642,2024-10-14,KMD,1864,906,1.2,0.68,Dairy,West
16643,2024-12-18,KMD,1957,2000,1.22,0.73,Dairy,South
16644,2024-06-12,KMD,1812,1229,1.15,0.65,Dairy,North
16645,2024-01-16,KMD,1527,719,1.07,0.61,Dairy,South
16646,2024-01-18,KMD,1319,878,1.1,0.74,Dairy,North
16647,2024-05-15,KMD,1036,878,1.18,0.66,Dairy,East
16648,2024-09-03,KMD,1498,2713,0.94,0.65,Dairy,South
16649,2024-09-04,KMD,1664,265,1.04,0.64,Dairy,South
16650,2024-11-26,KMD,1264,1377,1.05,0.59,Dairy,West
16651,2024-07-16,KMD,1694,2935,1.15,0.68,Dairy,West
16652,2024-01-01,KMD,1667,765,1.21,0.7,Dairy,East
16653,2024-07-08,KMD,1648,227,1.3,0.64,Dairy,South
16654,2024-10-20,KMD,1907,175,0.91,0.68,Dairy,South
16655,2024-02-14,KMD,1401,986,1.0,0.54,Dairy,West
16656,2024-12-02,KMD,1986,1344,1.07,0.64,Dairy,North
16657,2024-02-01,KMD,1601,2929,1.16,0.62,Dairy,North
16658,2024-04-27,KMD,1951,2581,1.18,0.66,Dairy,West
16659,2024-10-22,KMD,1217,734,0.98,0.59,Dairy,East
16660,2024-07-02,KMD,1329,1741,1.14,0.57,Dairy,West
16661,2024-07-09,KMD,1185,714,0.84,0.64,Dairy,East
16662,2024-08-22,KMD,1380,1085,1.13,0.65,Dairy,North
16663,2024-08-25,KMD,1208,2673,1.1,0.71,Dairy,West
16664,2024-08-03,KMD,1562,1256,1.09,0.68,Dairy,North
16665,2024-03-14,KMD,1287,540,1.06,0.69,Dairy,North
16666,2024-04-20,KMD,1087,1657,1.09,0.55,Dairy,East
16667,2024-04-12,KMD,1943,2734,1.13,0.7,Dairy,South
16668,2024-12-24,KMD,1135,2538,1.27,0.7,Dairy,South
16669,2024-03-14,KMD,1157,343,0.97,0.67,Dairy,East
16670,2024-09-08,KMD,1793,867,1.07,0.52,Dairy,East
16671,2024-04-23,KMD,1919,514,1.15,0.66,Dairy,South
16672,2024-11-08,KMD,1154,2574,1.09,0.62,Dairy,West
16673,2024-11-25,KMD,1462,348,1.11,0.63,Dairy,South
16674,2024-12-04,KMD,1219,2986,1.04,0.61,Dairy,South
16675,2024-08-25,KMD,1458,2400,1.18,0.67,Dairy,East
16676,2024-06-21,KMD,1166,961,0.88,0.59,Dairy,South
16677,2024-03-19,KMD,1321,1895,1.0,0.66,Dairy,South
16678,2024-04-02,KMD,1690,918,1.3,0.71,Dairy,East
16679,2024-02-19,KMD,1840,961,0.98,0.62,Dairy,West
16680,2024-10-11,KMD,1561,309,1.01,0.63,Dairy,East
16681,2024-08-10,KMD,1812,2126,1.02,0.59,Dairy,North
16682,2024-03-21,KMD,1511,2257,1.05,0.69,Dairy,East
16683,2024-09-22,KMD,1086,2477,1.1,0.6,Dairy,East
16684,2024-06-03,KMD,1544,2289,1.21,0.62,Dairy,South
16685,2024-08-20,KMD,1274,775,1.15,0.69,Dairy,East
16686,2024-11-11,KMD,1140,2234,1.08,0.67,Dairy,North
16687,2024-08-23,KMD,1717,2287,1.27,0.57,Dairy,West
16688,2024-06-07,KMD,1735,1455,1.06,0.68,Dairy,East
16689,2024-11-11,KMD,1624,2821,1.11,0.64,Dairy,North
16690,2024-09-07,KMD,1789,125,1.11,0.64,Dairy,West
16691,2024-11-09,KMD,1915,2793,1.18,0.72,Dairy,North
16692,2024-10-27,KMD,1352,1750,0.98,0.69,Dairy,East
16693,2024-10-08,KMD,1004,461,1.0,0.71,Dairy,South
16694,2024-04-11,KMD,1381,1994,1.19,0.6,Dairy,West
16695,2024-02-20,KMD,1723,1782,1.28,0.72,Dairy,North
16696,2024-02-21,KMD,1767,459,1.06,0.61,Dairy,North
16697,2024-07-27,KMD,1333,2066,0.97,0.61,Dairy,South
16698,2024-11-02,KMD,1474,1095,0.98,0.65,Dairy,East
16699,2024-05-10,KMD,1985,176,1.2,0.68,Dairy,East
16700,2024-09-26,KMD,1927,2242,0.93,0.71,Dairy,West
16701,2024-07-23,KMD,1029,1056,1.11,0.65,Dairy,East
16702,2024-08-06,KMD,1346,317,1.08,0.74,Dairy,South
16703,2024-09-13,KMD,1921,2515,1.03,0.75,Dairy,South
16704,2024-07-03,KMD,1593,2199,1.01,0.59,Dairy,North
16705,2024-05-24,KMD,1492,1567,1.17,0.72,Dairy,North
16706,2024-06-26,KMD,1982,786,1.18,0.66,Dairy,East
16707,2024-01-14,KMD,1747,2972,1.22,0.7,Dairy,West
16708,2024-09-02,KMD,1494,132,1.15,0.6,Dairy,North
16709,2024-07-05,KMD,1855,2791,1.1,0.71,Dairy,West
16710,2024-12-02,KMD,1387,524,1.12,0.62,Dairy,South
16711,2024-09-15,KMD,1872,886,1.2,0.71,Dairy,North
16712,2024-12-19,KMD,1834,2642,0.93,0.65,Dairy,North
16713,2024-02-09,KMD,1252,838,1.14,0.64,Dairy,East
16714,2024-03-29,KMD,1629,866,1.04,0.65,Dairy,North
16715,2024-05-04,KMD,1938,1917,1.14,0.69,Dairy,West
16716,2024-12-16,KMD,1029,1871,1.0,0.65,Dairy,South
16717,2024-01-09,KMD,1622,1477,1.19,0.68,Dairy,North
16718,2024-12-15,KMD,1911,2843,1.16,0.65,Dairy,West
16719,2024-03-24,KMD,1765,298,1.03,0.59,Dairy,North
16720,2024-01-21,KMD,1710,814,1.05,0.67,Dairy,West
16721,2024-10-07,KMD,1806,2582,1.04,0.67,Dairy,North
16722,2024-12-23,KMD,1341,387,1.11,0.58,Dairy,West
16723,2024-06-20,KMD,1808,2124,1.3,0.63,Dairy,East
16724,2024-01-25,KMD,1286,2866,0.92,0.69,Dairy,East
16725,2024-04-12,KMD,1944,2714,1.13,0.66,Dairy,North
16726,2024-07-08,KMD,1396,910,1.14,0.67,Dairy,North
16727,2024-08-23,KMD,1508,2555,1.05,0.63,Dairy,North
16728,2024-11-08,KMD,1936,2130,0.93,0.62,Dairy,North
16729,2024-02-06,KMD,1243,1016,1.08,0.67,Dairy,South
16730,2024-09-28,KMD,1220,2037,0.98,0.5,Dairy,West
16731,2024-10-19,KMD,1155,1885,1.16,0.67,Dairy,East
16732,2024-11-27,KMD,1382,2072,0.96,0.7,Dairy,South
16733,2024-05-31,KMD,1747,816,1.09,0.69,Dairy,South
16734,2024-10-08,KMD,1319,924,1.02,0.65,Dairy,East
16735,2024-01-20,KMD,1372,1827,1.21,0.71,Dairy,West
16736,2024-05-16,KMD,1530,1125,1.26,0.7,Dairy,South
16737,2024-12-24,KMD,1214,2332,1.06,0.58,Dairy,East
